id	group	element	pos	alleleA	alleleB	alleleC	alleleD	alleleE	posControl	negControl
maptprom_chr17_45894692_referenceseq	MAPTpromoterRefseq	maptprom_chr17_45894692	chr17_45894692	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
maptprom_chr17_45894693_referenceseq	MAPTpromoterRefseq	maptprom_chr17_45894693	chr17_45894693	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
maptprom_chr17_45894694_referenceseq	MAPTpromoterRefseq	maptprom_chr17_45894694	chr17_45894694	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
maptprom_chr17_45894695_referenceseq	MAPTpromoterRefseq	maptprom_chr17_45894695	chr17_45894695	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
maptprom_chr17_45894696_referenceseq	MAPTpromoterRefseq	maptprom_chr17_45894696	chr17_45894696	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
maptprom_chr17_45894697_referenceseq	MAPTpromoterRefseq	maptprom_chr17_45894697	chr17_45894697	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
maptprom_chr17_45894698_referenceseq	MAPTpromoterRefseq	maptprom_chr17_45894698	chr17_45894698	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
maptprom_chr17_45894699_referenceseq	MAPTpromoterRefseq	maptprom_chr17_45894699	chr17_45894699	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
maptprom_chr17_45894700_referenceseq	MAPTpromoterRefseq	maptprom_chr17_45894700	chr17_45894700	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
maptprom_chr17_45894701_referenceseq	MAPTpromoterRefseq	maptprom_chr17_45894701	chr17_45894701	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
maptprom_chr17_45894702_referenceseq	MAPTpromoterRefseq	maptprom_chr17_45894702	chr17_45894702	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
maptprom_chr17_45894703_referenceseq	MAPTpromoterRefseq	maptprom_chr17_45894703	chr17_45894703	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
maptprom_chr17_45894704_referenceseq	MAPTpromoterRefseq	maptprom_chr17_45894704	chr17_45894704	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
maptprom_chr17_45894705_referenceseq	MAPTpromoterRefseq	maptprom_chr17_45894705	chr17_45894705	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
maptprom_chr17_45894706_referenceseq	MAPTpromoterRefseq	maptprom_chr17_45894706	chr17_45894706	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
maptprom_chr17_45894707_referenceseq	MAPTpromoterRefseq	maptprom_chr17_45894707	chr17_45894707	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
maptprom_chr17_45894708_referenceseq	MAPTpromoterRefseq	maptprom_chr17_45894708	chr17_45894708	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
maptprom_chr17_45894709_referenceseq	MAPTpromoterRefseq	maptprom_chr17_45894709	chr17_45894709	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
maptprom_chr17_45894710_referenceseq	MAPTpromoterRefseq	maptprom_chr17_45894710	chr17_45894710	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
maptprom_chr17_45894711_referenceseq	MAPTpromoterRefseq	maptprom_chr17_45894711	chr17_45894711	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
maptprom_chr17_45894712_referenceseq	MAPTpromoterRefseq	maptprom_chr17_45894712	chr17_45894712	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
maptprom_chr17_45894713_referenceseq	MAPTpromoterRefseq	maptprom_chr17_45894713	chr17_45894713	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
maptprom_chr17_45894714_referenceseq	MAPTpromoterRefseq	maptprom_chr17_45894714	chr17_45894714	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
maptprom_chr17_45894715_referenceseq	MAPTpromoterRefseq	maptprom_chr17_45894715	chr17_45894715	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
maptprom_chr17_45894716_referenceseq	MAPTpromoterRefseq	maptprom_chr17_45894716	chr17_45894716	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
maptprom_chr17_45894717_referenceseq	MAPTpromoterRefseq	maptprom_chr17_45894717	chr17_45894717	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
maptprom_chr17_45894718_referenceseq	MAPTpromoterRefseq	maptprom_chr17_45894718	chr17_45894718	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
maptprom_chr17_45894719_referenceseq	MAPTpromoterRefseq	maptprom_chr17_45894719	chr17_45894719	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
maptprom_chr17_45894720_referenceseq	MAPTpromoterRefseq	maptprom_chr17_45894720	chr17_45894720	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
maptprom_chr17_45894721_referenceseq	MAPTpromoterRefseq	maptprom_chr17_45894721	chr17_45894721	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
maptprom_chr17_45894722_referenceseq	MAPTpromoterRefseq	maptprom_chr17_45894722	chr17_45894722	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
maptprom_chr17_45894723_referenceseq	MAPTpromoterRefseq	maptprom_chr17_45894723	chr17_45894723	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
maptprom_chr17_45894724_referenceseq	MAPTpromoterRefseq	maptprom_chr17_45894724	chr17_45894724	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
maptprom_chr17_45894725_referenceseq	MAPTpromoterRefseq	maptprom_chr17_45894725	chr17_45894725	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
maptprom_chr17_45894726_referenceseq	MAPTpromoterRefseq	maptprom_chr17_45894726	chr17_45894726	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
maptprom_chr17_45894727_referenceseq	MAPTpromoterRefseq	maptprom_chr17_45894727	chr17_45894727	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
maptprom_chr17_45894728_referenceseq	MAPTpromoterRefseq	maptprom_chr17_45894728	chr17_45894728	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
maptprom_chr17_45894729_referenceseq	MAPTpromoterRefseq	maptprom_chr17_45894729	chr17_45894729	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
maptprom_chr17_45894730_referenceseq	MAPTpromoterRefseq	maptprom_chr17_45894730	chr17_45894730	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
maptprom_chr17_45894731_referenceseq	MAPTpromoterRefseq	maptprom_chr17_45894731	chr17_45894731	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
maptprom_chr17_45894732_referenceseq	MAPTpromoterRefseq	maptprom_chr17_45894732	chr17_45894732	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
maptprom_chr17_45894733_referenceseq	MAPTpromoterRefseq	maptprom_chr17_45894733	chr17_45894733	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
maptprom_chr17_45894734_referenceseq	MAPTpromoterRefseq	maptprom_chr17_45894734	chr17_45894734	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
maptprom_chr17_45894735_referenceseq	MAPTpromoterRefseq	maptprom_chr17_45894735	chr17_45894735	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
maptprom_chr17_45894736_referenceseq	MAPTpromoterRefseq	maptprom_chr17_45894736	chr17_45894736	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
maptprom_chr17_45894737_referenceseq	MAPTpromoterRefseq	maptprom_chr17_45894737	chr17_45894737	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
maptprom_chr17_45894738_referenceseq	MAPTpromoterRefseq	maptprom_chr17_45894738	chr17_45894738	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
maptprom_chr17_45894739_referenceseq	MAPTpromoterRefseq	maptprom_chr17_45894739	chr17_45894739	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
maptprom_chr17_45894740_referenceseq	MAPTpromoterRefseq	maptprom_chr17_45894740	chr17_45894740	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
maptprom_chr17_45894741_referenceseq	MAPTpromoterRefseq	maptprom_chr17_45894741	chr17_45894741	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
maptprom_chr17_45894742_referenceseq	MAPTpromoterRefseq	maptprom_chr17_45894742	chr17_45894742	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
maptprom_chr17_45894743_referenceseq	MAPTpromoterRefseq	maptprom_chr17_45894743	chr17_45894743	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
maptprom_chr17_45894744_referenceseq	MAPTpromoterRefseq	maptprom_chr17_45894744	chr17_45894744	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
maptprom_chr17_45894745_referenceseq	MAPTpromoterRefseq	maptprom_chr17_45894745	chr17_45894745	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
maptprom_chr17_45894746_referenceseq	MAPTpromoterRefseq	maptprom_chr17_45894746	chr17_45894746	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
maptprom_chr17_45894747_referenceseq	MAPTpromoterRefseq	maptprom_chr17_45894747	chr17_45894747	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
maptprom_chr17_45894748_referenceseq	MAPTpromoterRefseq	maptprom_chr17_45894748	chr17_45894748	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
maptprom_chr17_45894749_referenceseq	MAPTpromoterRefseq	maptprom_chr17_45894749	chr17_45894749	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
maptprom_chr17_45894750_referenceseq	MAPTpromoterRefseq	maptprom_chr17_45894750	chr17_45894750	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
maptprom_chr17_45894751_referenceseq	MAPTpromoterRefseq	maptprom_chr17_45894751	chr17_45894751	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
maptprom_chr17_45894752_referenceseq	MAPTpromoterRefseq	maptprom_chr17_45894752	chr17_45894752	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
maptprom_chr17_45894753_referenceseq	MAPTpromoterRefseq	maptprom_chr17_45894753	chr17_45894753	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
maptprom_chr17_45894754_referenceseq	MAPTpromoterRefseq	maptprom_chr17_45894754	chr17_45894754	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
maptprom_chr17_45894755_referenceseq	MAPTpromoterRefseq	maptprom_chr17_45894755	chr17_45894755	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
maptprom_chr17_45894756_referenceseq	MAPTpromoterRefseq	maptprom_chr17_45894756	chr17_45894756	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
maptprom_chr17_45894757_referenceseq	MAPTpromoterRefseq	maptprom_chr17_45894757	chr17_45894757	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
maptprom_chr17_45894758_referenceseq	MAPTpromoterRefseq	maptprom_chr17_45894758	chr17_45894758	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
maptprom_chr17_45894759_referenceseq	MAPTpromoterRefseq	maptprom_chr17_45894759	chr17_45894759	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
maptprom_chr17_45894760_referenceseq	MAPTpromoterRefseq	maptprom_chr17_45894760	chr17_45894760	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
maptprom_chr17_45894761_referenceseq	MAPTpromoterRefseq	maptprom_chr17_45894761	chr17_45894761	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
maptprom_chr17_45894762_referenceseq	MAPTpromoterRefseq	maptprom_chr17_45894762	chr17_45894762	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
maptprom_chr17_45894763_referenceseq	MAPTpromoterRefseq	maptprom_chr17_45894763	chr17_45894763	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
maptprom_chr17_45894764_referenceseq	MAPTpromoterRefseq	maptprom_chr17_45894764	chr17_45894764	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
maptprom_chr17_45894765_referenceseq	MAPTpromoterRefseq	maptprom_chr17_45894765	chr17_45894765	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
maptprom_chr17_45894766_referenceseq	MAPTpromoterRefseq	maptprom_chr17_45894766	chr17_45894766	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
maptprom_chr17_45894767_referenceseq	MAPTpromoterRefseq	maptprom_chr17_45894767	chr17_45894767	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
maptprom_chr17_45894768_referenceseq	MAPTpromoterRefseq	maptprom_chr17_45894768	chr17_45894768	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
maptprom_chr17_45894769_referenceseq	MAPTpromoterRefseq	maptprom_chr17_45894769	chr17_45894769	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
maptprom_chr17_45894770_referenceseq	MAPTpromoterRefseq	maptprom_chr17_45894770	chr17_45894770	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
maptprom_chr17_45894771_referenceseq	MAPTpromoterRefseq	maptprom_chr17_45894771	chr17_45894771	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
maptprom_chr17_45894772_referenceseq	MAPTpromoterRefseq	maptprom_chr17_45894772	chr17_45894772	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
maptprom_chr17_45894773_referenceseq	MAPTpromoterRefseq	maptprom_chr17_45894773	chr17_45894773	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
maptprom_chr17_45894774_referenceseq	MAPTpromoterRefseq	maptprom_chr17_45894774	chr17_45894774	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
maptprom_chr17_45894775_referenceseq	MAPTpromoterRefseq	maptprom_chr17_45894775	chr17_45894775	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
maptprom_chr17_45894776_referenceseq	MAPTpromoterRefseq	maptprom_chr17_45894776	chr17_45894776	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
maptprom_chr17_45894777_referenceseq	MAPTpromoterRefseq	maptprom_chr17_45894777	chr17_45894777	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
maptprom_chr17_45894778_referenceseq	MAPTpromoterRefseq	maptprom_chr17_45894778	chr17_45894778	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
maptprom_chr17_45894779_referenceseq	MAPTpromoterRefseq	maptprom_chr17_45894779	chr17_45894779	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
maptprom_chr17_45894780_referenceseq	MAPTpromoterRefseq	maptprom_chr17_45894780	chr17_45894780	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
maptprom_chr17_45894781_referenceseq	MAPTpromoterRefseq	maptprom_chr17_45894781	chr17_45894781	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
maptprom_chr17_45894782_referenceseq	MAPTpromoterRefseq	maptprom_chr17_45894782	chr17_45894782	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
maptprom_chr17_45894783_referenceseq	MAPTpromoterRefseq	maptprom_chr17_45894783	chr17_45894783	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
maptprom_chr17_45894784_referenceseq	MAPTpromoterRefseq	maptprom_chr17_45894784	chr17_45894784	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
maptprom_chr17_45894785_referenceseq	MAPTpromoterRefseq	maptprom_chr17_45894785	chr17_45894785	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
maptprom_chr17_45894786_referenceseq	MAPTpromoterRefseq	maptprom_chr17_45894786	chr17_45894786	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
maptprom_chr17_45894787_referenceseq	MAPTpromoterRefseq	maptprom_chr17_45894787	chr17_45894787	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
maptprom_chr17_45894788_referenceseq	MAPTpromoterRefseq	maptprom_chr17_45894788	chr17_45894788	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
maptprom_chr17_45894789_referenceseq	MAPTpromoterRefseq	maptprom_chr17_45894789	chr17_45894789	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
maptprom_chr17_45894790_referenceseq	MAPTpromoterRefseq	maptprom_chr17_45894790	chr17_45894790	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
maptprom_chr17_45894791_referenceseq	MAPTpromoterRefseq	maptprom_chr17_45894791	chr17_45894791	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
maptprom_chr17_45894792_referenceseq	MAPTpromoterRefseq	maptprom_chr17_45894792	chr17_45894792	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
maptprom_chr17_45894793_referenceseq	MAPTpromoterRefseq	maptprom_chr17_45894793	chr17_45894793	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
maptprom_chr17_45894794_referenceseq	MAPTpromoterRefseq	maptprom_chr17_45894794	chr17_45894794	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
maptprom_chr17_45894795_referenceseq	MAPTpromoterRefseq	maptprom_chr17_45894795	chr17_45894795	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
maptprom_chr17_45894796_referenceseq	MAPTpromoterRefseq	maptprom_chr17_45894796	chr17_45894796	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
maptprom_chr17_45894797_referenceseq	MAPTpromoterRefseq	maptprom_chr17_45894797	chr17_45894797	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
maptprom_chr17_45894798_referenceseq	MAPTpromoterRefseq	maptprom_chr17_45894798	chr17_45894798	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
maptprom_chr17_45894799_referenceseq	MAPTpromoterRefseq	maptprom_chr17_45894799	chr17_45894799	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
maptprom_chr17_45894800_referenceseq	MAPTpromoterRefseq	maptprom_chr17_45894800	chr17_45894800	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
maptprom_chr17_45894801_referenceseq	MAPTpromoterRefseq	maptprom_chr17_45894801	chr17_45894801	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
maptprom_chr17_45894802_referenceseq	MAPTpromoterRefseq	maptprom_chr17_45894802	chr17_45894802	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
maptprom_chr17_45894803_referenceseq	MAPTpromoterRefseq	maptprom_chr17_45894803	chr17_45894803	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
maptprom_chr17_45894804_referenceseq	MAPTpromoterRefseq	maptprom_chr17_45894804	chr17_45894804	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
maptprom_chr17_45894805_referenceseq	MAPTpromoterRefseq	maptprom_chr17_45894805	chr17_45894805	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
maptprom_chr17_45894806_referenceseq	MAPTpromoterRefseq	maptprom_chr17_45894806	chr17_45894806	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
maptprom_chr17_45894807_referenceseq	MAPTpromoterRefseq	maptprom_chr17_45894807	chr17_45894807	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
maptprom_chr17_45894808_referenceseq	MAPTpromoterRefseq	maptprom_chr17_45894808	chr17_45894808	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
maptprom_chr17_45894809_referenceseq	MAPTpromoterRefseq	maptprom_chr17_45894809	chr17_45894809	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
maptprom_chr17_45894810_referenceseq	MAPTpromoterRefseq	maptprom_chr17_45894810	chr17_45894810	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
maptprom_chr17_45894811_referenceseq	MAPTpromoterRefseq	maptprom_chr17_45894811	chr17_45894811	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
maptprom_chr17_45894812_referenceseq	MAPTpromoterRefseq	maptprom_chr17_45894812	chr17_45894812	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
maptprom_chr17_45894813_referenceseq	MAPTpromoterRefseq	maptprom_chr17_45894813	chr17_45894813	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
maptprom_chr17_45894814_referenceseq	MAPTpromoterRefseq	maptprom_chr17_45894814	chr17_45894814	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
maptprom_chr17_45894815_referenceseq	MAPTpromoterRefseq	maptprom_chr17_45894815	chr17_45894815	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
maptprom_chr17_45894816_referenceseq	MAPTpromoterRefseq	maptprom_chr17_45894816	chr17_45894816	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
maptprom_chr17_45894817_referenceseq	MAPTpromoterRefseq	maptprom_chr17_45894817	chr17_45894817	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
maptprom_chr17_45894818_referenceseq	MAPTpromoterRefseq	maptprom_chr17_45894818	chr17_45894818	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
maptprom_chr17_45894819_referenceseq	MAPTpromoterRefseq	maptprom_chr17_45894819	chr17_45894819	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
maptprom_chr17_45894820_referenceseq	MAPTpromoterRefseq	maptprom_chr17_45894820	chr17_45894820	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
maptprom_chr17_45894821_referenceseq	MAPTpromoterRefseq	maptprom_chr17_45894821	chr17_45894821	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
maptprom_chr17_45894822_referenceseq	MAPTpromoterRefseq	maptprom_chr17_45894822	chr17_45894822	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
maptprom_chr17_45894823_referenceseq	MAPTpromoterRefseq	maptprom_chr17_45894823	chr17_45894823	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
maptprom_chr17_45894824_referenceseq	MAPTpromoterRefseq	maptprom_chr17_45894824	chr17_45894824	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
maptprom_chr17_45894825_referenceseq	MAPTpromoterRefseq	maptprom_chr17_45894825	chr17_45894825	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
maptprom_chr17_45894826_referenceseq	MAPTpromoterRefseq	maptprom_chr17_45894826	chr17_45894826	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
maptprom_chr17_45894827_referenceseq	MAPTpromoterRefseq	maptprom_chr17_45894827	chr17_45894827	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
maptprom_chr17_45894828_referenceseq	MAPTpromoterRefseq	maptprom_chr17_45894828	chr17_45894828	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
maptprom_chr17_45894829_referenceseq	MAPTpromoterRefseq	maptprom_chr17_45894829	chr17_45894829	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
maptprom_chr17_45894830_referenceseq	MAPTpromoterRefseq	maptprom_chr17_45894830	chr17_45894830	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
maptprom_chr17_45894831_referenceseq	MAPTpromoterRefseq	maptprom_chr17_45894831	chr17_45894831	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
maptprom_chr17_45894832_referenceseq	MAPTpromoterRefseq	maptprom_chr17_45894832	chr17_45894832	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
maptprom_chr17_45894833_referenceseq	MAPTpromoterRefseq	maptprom_chr17_45894833	chr17_45894833	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
maptprom_chr17_45894834_referenceseq	MAPTpromoterRefseq	maptprom_chr17_45894834	chr17_45894834	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
maptprom_chr17_45894835_referenceseq	MAPTpromoterRefseq	maptprom_chr17_45894835	chr17_45894835	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
maptprom_chr17_45894836_referenceseq	MAPTpromoterRefseq	maptprom_chr17_45894836	chr17_45894836	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
maptprom_chr17_45894837_referenceseq	MAPTpromoterRefseq	maptprom_chr17_45894837	chr17_45894837	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
maptprom_chr17_45894838_referenceseq	MAPTpromoterRefseq	maptprom_chr17_45894838	chr17_45894838	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
maptprom_chr17_45894839_referenceseq	MAPTpromoterRefseq	maptprom_chr17_45894839	chr17_45894839	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
maptprom_chr17_45894840_referenceseq	MAPTpromoterRefseq	maptprom_chr17_45894840	chr17_45894840	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
maptprom_chr17_45894841_referenceseq	MAPTpromoterRefseq	maptprom_chr17_45894841	chr17_45894841	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
maptprom_chr17_45894842_referenceseq	MAPTpromoterRefseq	maptprom_chr17_45894842	chr17_45894842	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
maptprom_chr17_45894843_referenceseq	MAPTpromoterRefseq	maptprom_chr17_45894843	chr17_45894843	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
maptprom_chr17_45894844_referenceseq	MAPTpromoterRefseq	maptprom_chr17_45894844	chr17_45894844	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
maptprom_chr17_45894845_referenceseq	MAPTpromoterRefseq	maptprom_chr17_45894845	chr17_45894845	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
maptprom_chr17_45894846_referenceseq	MAPTpromoterRefseq	maptprom_chr17_45894846	chr17_45894846	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
maptprom_chr17_45894847_referenceseq	MAPTpromoterRefseq	maptprom_chr17_45894847	chr17_45894847	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
maptprom_chr17_45894848_referenceseq	MAPTpromoterRefseq	maptprom_chr17_45894848	chr17_45894848	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
maptprom_chr17_45894849_referenceseq	MAPTpromoterRefseq	maptprom_chr17_45894849	chr17_45894849	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
